4109103023 Sevilla sección 03023	Renta media por persona 	2017	12.760
4109103023 Sevilla sección 03023	Renta media por hogar	2017	33.599
4109103024 Sevilla sección 03024	Renta media por persona 	2017	11.061
4109103024 Sevilla sección 03024	Renta media por hogar	2017	27.141
4109103025 Sevilla sección 03025	Renta media por persona 	2017	13.022
4109103025 Sevilla sección 03025	Renta media por hogar	2017	28.512
4109103026 Sevilla sección 03026	Renta media por persona 	2017	12.529
4109103026 Sevilla sección 03026	Renta media por hogar	2017	30.640
4109103027 Sevilla sección 03027	Renta media por persona 	2017	18.326
4109103027 Sevilla sección 03027	Renta media por hogar	2017	44.561
4109103028 Sevilla sección 03028	Renta media por persona 	2017	21.377
4109103028 Sevilla sección 03028	Renta media por hogar	2017	64.328
4109103029 Sevilla sección 03029	Renta media por persona 	2017	17.726
4109103029 Sevilla sección 03029	Renta media por hogar	2017	47.651
4109103030 Sevilla sección 03030	Renta media por persona 	2017	15.554
4109103030 Sevilla sección 03030	Renta media por hogar	2017	37.949
4109103031 Sevilla sección 03031	Renta media por persona 	2017	14.366
4109103031 Sevilla sección 03031	Renta media por hogar	2017	34.479
4109103032 Sevilla sección 03032	Renta media por persona 	2017	18.219
4109103032 Sevilla sección 03032	Renta media por hogar	2017	49.015
4109103033 Sevilla sección 03033	Renta media por persona 	2017	16.257
4109103033 Sevilla sección 03033	Renta media por hogar	2017	44.539
4109103034 Sevilla sección 03034	Renta media por persona 	2017	15.688
4109103034 Sevilla sección 03034	Renta media por hogar	2017	40.323
4109103035 Sevilla sección 03035	Renta media por persona 	2017	15.163
4109103035 Sevilla sección 03035	Renta media por hogar	2017	38.188
4109103036 Sevilla sección 03036	Renta media por persona 	2017	16.669
4109103036 Sevilla sección 03036	Renta media por hogar	2017	43.569
4109103037 Sevilla sección 03037	Renta media por persona 	2017	17.646
4109103037 Sevilla sección 03037	Renta media por hogar	2017	45.060
4109103038 Sevilla sección 03038	Renta media por persona 	2017	20.654
4109103038 Sevilla sección 03038	Renta media por hogar	2017	59.672
4109103039 Sevilla sección 03039	Renta media por persona 	2017	14.934
4109103039 Sevilla sección 03039	Renta media por hogar	2017	36.455
4109103040 Sevilla sección 03040	Renta media por persona 	2017	17.860
4109103040 Sevilla sección 03040	Renta media por hogar	2017	51.705
4109103041 Sevilla sección 03041	Renta media por persona 	2017	17.948
4109103041 Sevilla sección 03041	Renta media por hogar	2017	49.613
4109104001 Sevilla sección 04001	Renta media por persona 	2017	5.439
4109104001 Sevilla sección 04001	Renta media por hogar	2017	12.202
4109104002 Sevilla sección 04002	Renta media por persona 	2017	5.055
4109104002 Sevilla sección 04002	Renta media por hogar	2017	12.328
4109104003 Sevilla sección 04003	Renta media por persona 	2017	4.696
4109104003 Sevilla sección 04003	Renta media por hogar	2017	12.087
4109104004 Sevilla sección 04004	Renta media por persona 	2017	4.787
4109104004 Sevilla sección 04004	Renta media por hogar	2017	12.087
4109104005 Sevilla sección 04005	Renta media por persona 	2017	4.452
4109104005 Sevilla sección 04005	Renta media por hogar	2017	12.242
4109104006 Sevilla sección 04006	Renta media por persona 	2017	4.893
